ROW,ACADEMIC_PERIOD,STUDENT_LEVEL,MODALITY_DESC
9894,202310,UG,Face-To-Face
9895,202310,UG,Online
9896,202310,GR,Face-To-Face
9897,202310,UG,Both
9898,202310,UG,Face-To-Face
9899,202310,UG,Both
9900,202310,UG,Face-To-Face
9901,202310,UG,Face-To-Face
9902,202310,UG,Online
9903,202310,UG,Face-To-Face
9904,202310,UG,Both
9905,202310,UG,Both
9906,202310,UG,Both
9907,202310,UG,Both
9908,202310,UG,Both
9909,202310,UG,Both
9910,202310,UG,Both
9911,202310,UG,Face-To-Face
9912,202310,UG,Face-To-Face
9913,202310,UG,Both
9914,202310,UG,Both
9915,202310,UG,Face-To-Face
9916,202310,UG,Face-To-Face
9917,202310,UG,Face-To-Face
9918,202310,GR,Online
9919,202310,UG,Both
9920,202310,UG,Both
9921,202310,UG,Face-To-Face
9922,202310,UG,Both
9923,202310,UG,Face-To-Face
9924,202310,UG,Online
9925,202310,GR,Online
9926,202310,UG,Both
9927,202310,UG,Both
9928,202310,UG,Both
9929,202310,UG,Both
9930,202310,UG,Both
9931,202310,UG,Both
9932,202310,UG,Both
9933,202310,UG,Both
9934,202310,GR,Online
9935,202310,UG,Online
9936,202310,UG,Online
9937,202310,UG,Online
9938,202310,GR,Online
9939,202310,GR,Face-To-Face
9940,202310,GR,Face-To-Face
9941,202310,UG,Both
9942,202310,UG,Both
9943,202310,UG,Face-To-Face
9944,202310,UG,Online
9945,202310,UG,Face-To-Face
9946,202310,UG,Face-To-Face
9947,202310,UG,Face-To-Face
9948,202310,UG,Face-To-Face
9949,202310,UG,Both
9950,202310,UG,Both
9951,202310,UG,Face-To-Face
9952,202310,UG,Both
9953,202310,UG,Both
9954,202310,UG,Online
9955,202310,UG,Face-To-Face
9956,202310,UG,Face-To-Face
9957,202310,UG,Face-To-Face
9958,202310,UG,Online
9959,202310,UG,Both
9960,202310,UG,Face-To-Face
9961,202310,UG,Face-To-Face
9962,202310,UG,Face-To-Face
9963,202310,UG,Face-To-Face
9964,202310,UG,Online
9965,202310,UG,Both
9966,202310,UG,Both
9967,202310,UG,Face-To-Face
9968,202310,UG,Face-To-Face
9969,202310,GR,Online
9970,202310,UG,Both
9971,202310,UG,Face-To-Face
9972,202310,UG,Both
9973,202310,GR,Online
9974,202310,UG,Both
9975,202310,UG,Face-To-Face
9976,202310,UG,Online
9977,202310,UG,Face-To-Face
9978,202310,GR,Online
9979,202310,UG,Both
9980,202310,UG,Both
9981,202310,UG,Online
9982,202310,UG,Both
9983,202310,GR,Online
9984,202310,UG,Online
9985,202310,UG,Face-To-Face
9986,202310,UG,Both
9987,202310,UG,Both
9988,202310,GR,Face-To-Face
9989,202310,GR,Face-To-Face
9990,202310,UG,Both
9991,202310,UG,Online
9992,202310,UG,Both
9993,202310,UG,Both
9994,202310,GR,Face-To-Face
9995,202310,UG,Face-To-Face
9996,202310,UG,Both
9997,202310,UG,Both
9998,202310,UG,Both
9999,202310,UG,Both
10000,202310,UG,Face-To-Face
10001,202310,UG,Both
10002,202310,UG,Face-To-Face
10003,202310,UG,Both
10004,202310,UG,Face-To-Face
10005,202310,UG,Both
10006,202310,UG,Face-To-Face
10007,202310,UG,Face-To-Face
10008,202310,UG,Face-To-Face
10009,202310,UG,Both
10010,202310,UG,Both
10011,202310,UG,Both
10012,202310,UG,Both
10013,202310,UG,Face-To-Face
10014,202310,UG,Face-To-Face
10015,202310,UG,Both
10016,202310,UG,Online
10017,202310,UG,Both
10018,202310,UG,Face-To-Face
10019,202310,UG,Online
10020,202310,GR,Both
10021,202310,UG,Online
10022,202310,UG,Online
10023,202310,UG,Online
10024,202310,GR,Online
10025,202310,GR,Online
10026,202310,UG,Both
10027,202310,UG,Face-To-Face
10028,202310,GR,Face-To-Face
10029,202310,GR,Online
10030,202310,UG,Online
10031,202310,UG,Both
10032,202310,UG,Both
10033,202310,UG,Online
10034,202310,UG,Both
10035,202310,UG,Both
10036,202310,GR,Face-To-Face
10037,202310,UG,Both
10038,202310,UG,Online
10039,202310,UG,Both
10040,202310,UG,Both
10041,202310,UG,Both
10042,202310,UG,Both
10043,202310,UG,Both
10044,202310,UG,Both
10045,202310,UG,Face-To-Face
10046,202310,UG,Both
10047,202310,UG,Face-To-Face
10048,202310,UG,Both
10049,202310,UG,Face-To-Face
10050,202310,UG,Both
10051,202310,UG,Both
10052,202310,UG,Both
10053,202310,UG,Face-To-Face
10054,202310,UG,Both
10055,202310,UG,Face-To-Face
10056,202310,UG,Both
10057,202310,UG,Both
10058,202310,UG,Both
10059,202310,UG,Both
10060,202310,UG,Face-To-Face
10061,202310,UG,Face-To-Face
10062,202310,UG,Both
10063,202310,UG,Both
10064,202310,UG,Both
10065,202310,UG,Both
10066,202310,UG,Both
10067,202310,UG,Both
10068,202310,UG,Face-To-Face
10069,202310,UG,Both
10070,202310,UG,Both
10071,202310,UG,Both
10072,202310,UG,Face-To-Face
10073,202310,UG,Both
10074,202310,UG,Face-To-Face
10075,202310,UG,Both
10076,202310,UG,Both
10077,202310,UG,Both
10078,202310,UG,Face-To-Face
10079,202310,UG,Both
10080,202310,UG,Both
10081,202310,UG,Both
10082,202310,UG,Face-To-Face
10083,202310,UG,Both
10084,202310,UG,Both
10085,202310,UG,Face-To-Face
10086,202310,UG,Face-To-Face
10087,202310,UG,Both
10088,202310,UG,Face-To-Face
10089,202310,UG,Face-To-Face
10090,202310,UG,Face-To-Face
10091,202310,UG,Both
10092,202310,UG,Face-To-Face
10093,202310,UG,Face-To-Face
10094,202310,UG,Face-To-Face
10095,202310,UG,Both
10096,202310,UG,Face-To-Face
10097,202310,UG,Face-To-Face
10098,202310,UG,Face-To-Face
10099,202310,UG,Both
10100,202310,UG,Both
10101,202310,UG,Both
10102,202310,UG,Face-To-Face
10103,202310,UG,Both
10104,202310,UG,Face-To-Face
10105,202310,UG,Online
10106,202310,UG,Face-To-Face
10107,202310,UG,Both
10108,202310,UG,Face-To-Face
10109,202310,UG,Face-To-Face
10110,202310,UG,Both
10111,202310,GR,Online
10112,202310,GR,Online
10113,202310,GR,Online
10114,202310,UG,Both
10115,202310,UG,Both
10116,202310,UG,Both
10117,202310,UG,Both
10118,202310,UG,Face-To-Face
10119,202310,UG,Face-To-Face
10120,202310,UG,Both
10121,202310,UG,Face-To-Face
10122,202310,UG,Both
10123,202310,UG,Face-To-Face
10124,202310,UG,Face-To-Face
10125,202310,UG,Face-To-Face
10126,202310,UG,Both
10127,202310,UG,Both
10128,202310,UG,Both
10129,202310,UG,Online
10130,202310,UG,Face-To-Face
10131,202310,UG,Both
10132,202310,UG,Both
10133,202310,UG,Face-To-Face
10134,202310,GR,Online
10135,202310,UG,Both
10136,202310,UG,Both
10137,202310,UG,Online
10138,202310,GR,Online
10139,202310,UG,Online
10140,202310,UG,Both
10141,202310,UG,Online
10142,202310,UG,Face-To-Face
10143,202310,GR,Online
10144,202310,UG,Both
10145,202310,GR,Online
10146,202310,UG,Both
10147,202310,UG,Both
10148,202310,UG,Both
10149,202310,UG,Face-To-Face
10150,202310,UG,Face-To-Face
10151,202310,GR,Face-To-Face
10152,202310,UG,Face-To-Face
10153,202310,UG,Face-To-Face
10154,202310,UG,Both
10155,202310,UG,Both
10156,202310,UG,Face-To-Face
10157,202310,UG,Both
10158,202310,UG,Face-To-Face
10159,202310,UG,Face-To-Face
10160,202310,UG,Both
10161,202310,UG,Face-To-Face
10162,202310,UG,Both
10163,202310,UG,Both
10164,202310,UG,Online
10165,202310,UG,Both
10166,202310,UG,Face-To-Face
10167,202310,UG,Both
10168,202310,UG,Face-To-Face
10169,202310,UG,Face-To-Face
10170,202310,UG,Face-To-Face
10171,202310,UG,Face-To-Face
10172,202310,UG,Both
10173,202310,UG,Face-To-Face
10174,202310,UG,Face-To-Face
10175,202310,UG,Face-To-Face
10176,202310,UG,Face-To-Face
10177,202310,UG,Both
10178,202310,UG,Both
10179,202310,UG,Online
10180,202310,UG,Face-To-Face
10181,202310,UG,Face-To-Face
10182,202310,UG,Face-To-Face
10183,202310,UG,Both
10184,202310,UG,Both
10185,202310,UG,Face-To-Face
10186,202310,UG,Face-To-Face
10187,202310,UG,Face-To-Face
10188,202310,UG,Both
10189,202310,UG,Face-To-Face
10190,202310,UG,Face-To-Face
10191,202310,UG,Face-To-Face
10192,202310,GR,Face-To-Face
10193,202310,GR,Face-To-Face
10194,202310,GR,Online
10195,202310,UG,Face-To-Face
10196,202310,UG,Both
10197,202310,UG,Both
10198,202310,UG,Both
10199,202310,UG,Both
10200,202310,UG,Face-To-Face
10201,202310,GR,Online
10202,202310,UG,Face-To-Face
10203,202310,UG,Online
10204,202310,UG,Both
10205,202310,UG,Both
10206,202310,GR,Online
10207,202310,UG,Face-To-Face
10208,202310,UG,Face-To-Face
10209,202310,UG,Face-To-Face
10210,202310,UG,Face-To-Face
10211,202310,UG,Both
10212,202310,UG,Both
10213,202310,UG,Both
10214,202310,UG,Both
10215,202310,UG,Face-To-Face
10216,202310,UG,Face-To-Face
10217,202310,UG,Face-To-Face
10218,202310,UG,Face-To-Face
10219,202310,UG,Face-To-Face
10220,202310,UG,Both
10221,202310,UG,Face-To-Face
10222,202310,UG,Face-To-Face
10223,202310,UG,Both
10224,202310,UG,Both
10225,202310,UG,Both
10226,202310,UG,Both
10227,202310,UG,Face-To-Face
10228,202310,UG,Online
10229,202310,UG,Face-To-Face
10230,202310,UG,Both
10231,202310,GR,Face-To-Face
10232,202310,UG,Online
10233,202310,GR,Online
10234,202310,UG,Face-To-Face
10235,202310,UG,Face-To-Face
10236,202310,UG,Both
10237,202310,UG,Face-To-Face
10238,202310,UG,Both
10239,202310,GR,Face-To-Face
10240,202310,UG,Online
10241,202310,UG,Face-To-Face
10242,202310,UG,Both
10243,202310,UG,Both
10244,202310,UG,Face-To-Face
10245,202310,UG,Face-To-Face
10246,202310,UG,Face-To-Face
10247,202310,UG,Face-To-Face
10248,202310,UG,Online
10249,202310,UG,Online
10250,202310,UG,Both
10251,202310,UG,Online
10252,202310,UG,Both
10253,202310,UG,Face-To-Face
10254,202310,UG,Both
10255,202310,UG,Both
10256,202310,UG,Online
10257,202310,UG,Face-To-Face
10258,202310,UG,Face-To-Face
10259,202310,GR,Face-To-Face
10260,202310,GR,Face-To-Face
10261,202310,UG,Both
10262,202310,UG,Face-To-Face
10263,202310,UG,Face-To-Face
10264,202310,UG,Face-To-Face
10265,202310,UG,Both
10266,202310,UG,Both
10267,202310,UG,Face-To-Face
10268,202310,GR,Online
10269,202310,UG,Face-To-Face
10270,202310,UG,Both
10271,202310,UG,Both
10272,202310,UG,Both
10273,202310,UG,Both
10274,202310,UG,Online
10275,202310,UG,Online
10276,202310,UG,Face-To-Face
10277,202310,UG,Both
10278,202310,UG,Both
10279,202310,UG,Online
10280,202310,UG,Online
10281,202310,UG,Face-To-Face
10282,202310,UG,Both
10283,202310,UG,Both
10284,202310,UG,Face-To-Face
10285,202310,UG,Both
10286,202310,UG,Both
10287,202310,UG,Face-To-Face
10288,202310,UG,Face-To-Face
10289,202310,UG,Both
10290,202310,UG,Both
10291,202310,UG,Face-To-Face
10292,202310,UG,Face-To-Face
10293,202310,UG,Face-To-Face
10294,202310,UG,Face-To-Face
10295,202310,UG,Both
10296,202310,UG,Face-To-Face
10297,202310,UG,Both
10298,202310,UG,Face-To-Face
10299,202310,UG,Face-To-Face
10300,202310,UG,Face-To-Face
10301,202310,UG,Face-To-Face
10302,202310,UG,Both
10303,202310,UG,Both
10304,202310,UG,Face-To-Face
10305,202310,UG,Both
10306,202310,UG,Face-To-Face
10307,202310,UG,Both
10308,202310,UG,Face-To-Face
10309,202310,UG,Face-To-Face
10310,202310,UG,Both
10311,202310,UG,Online
10312,202310,UG,Face-To-Face
10313,202310,UG,Both
10314,202310,UG,Both
10315,202310,UG,Online
10316,202310,UG,Both
10317,202310,UG,Online
10318,202310,UG,Face-To-Face
10319,202310,UG,Face-To-Face
10320,202310,UG,Both
10321,202310,UG,Face-To-Face
10322,202310,UG,Face-To-Face
10323,202310,UG,Face-To-Face
10324,202310,UG,Face-To-Face
10325,202310,UG,Face-To-Face
10326,202310,GR,Face-To-Face
10327,202310,UG,Both
10328,202310,UG,Face-To-Face
10329,202310,UG,Both
10330,202310,GR,Online
10331,202310,UG,Both
10332,202310,UG,Face-To-Face
10333,202310,UG,Both
10334,202310,GR,Online
10335,202310,UG,Both
10336,202310,UG,Both
10337,202310,UG,Online
10338,202310,UG,Both
10339,202310,UG,Face-To-Face
10340,202310,UG,Face-To-Face
10341,202310,UG,Both
10342,202310,UG,Both
10343,202310,UG,Both
10344,202310,UG,Both
10345,202310,UG,Face-To-Face
10346,202310,UG,Both
10347,202310,UG,Both
10348,202310,UG,Online
10349,202310,UG,Face-To-Face
10350,202310,UG,Face-To-Face
10351,202310,UG,Online
10352,202310,UG,Both
10353,202310,UG,Online
10354,202310,UG,Online
10355,202310,UG,Both
10356,202310,UG,Both
10357,202310,UG,Face-To-Face
10358,202310,UG,Face-To-Face
10359,202310,UG,Both
10360,202310,UG,Both
10361,202310,UG,Online
10362,202310,UG,Face-To-Face
10363,202310,UG,Online
10364,202310,UG,Face-To-Face
10365,202310,UG,Face-To-Face
10366,202310,UG,Both
10367,202310,GR,Online
10368,202310,UG,Both
10369,202310,UG,No Courses
10370,202310,UG,Online
10371,202310,UG,Online
10372,202310,UG,Online
10373,202310,UG,Online
10374,202310,UG,Online
10375,202310,UG,Both
10376,202310,UG,Both
10377,202310,UG,Face-To-Face
10378,202310,UG,Face-To-Face
10379,202310,UG,Both
10380,202310,UG,Online
10381,202310,UG,Face-To-Face
10382,202310,UG,Online
10383,202310,UG,Both
10384,202310,UG,Face-To-Face
10385,202310,UG,Face-To-Face
10386,202310,UG,Both
10387,202310,UG,Both
10388,202310,UG,Both
10389,202310,UG,Both
10390,202310,UG,Face-To-Face
10391,202310,UG,Both
10392,202310,UG,Both
10393,202310,UG,Both
10394,202310,UG,Face-To-Face
10395,202310,UG,Face-To-Face
10396,202310,UG,Face-To-Face
10397,202310,UG,Both
10398,202310,UG,Both
10399,202310,GR,Online
10400,202310,UG,Face-To-Face
10401,202310,UG,Online
10402,202310,UG,Face-To-Face
10403,202310,GR,Online
10404,202310,UG,Face-To-Face
10405,202310,UG,Both
10406,202310,UG,Both
10407,202310,UG,Both
10408,202310,UG,Face-To-Face
10409,202310,UG,Face-To-Face
10410,202310,UG,Face-To-Face
10411,202310,UG,Both
10412,202310,UG,Face-To-Face
10413,202310,UG,Face-To-Face
10414,202310,UG,Both
10415,202310,UG,Face-To-Face
10416,202310,UG,Face-To-Face
10417,202310,UG,Both
10418,202310,UG,Face-To-Face
10419,202310,UG,Both
10420,202310,UG,Online
10421,202310,UG,Both
10422,202310,UG,Both
10423,202310,UG,Both
10424,202310,UG,Face-To-Face
10425,202310,UG,Both
10426,202310,UG,Both
10427,202310,UG,Both
10428,202310,UG,Face-To-Face
10429,202310,UG,Face-To-Face
10430,202310,UG,Face-To-Face
10431,202310,UG,Face-To-Face
10432,202310,UG,Face-To-Face
10433,202310,UG,Both
10434,202310,UG,Face-To-Face
10435,202310,UG,Face-To-Face
10436,202310,UG,Face-To-Face
10437,202310,UG,Both
10438,202310,UG,Both
10439,202310,UG,Face-To-Face
10440,202310,UG,Face-To-Face
10441,202310,UG,Face-To-Face
10442,202310,UG,Face-To-Face
10443,202310,UG,Both
10444,202310,UG,Both
10445,202310,UG,Both
10446,202310,UG,Face-To-Face
10447,202310,UG,Face-To-Face
10448,202310,UG,Both
10449,202310,UG,Online
10450,202310,GR,Face-To-Face
10451,202310,UG,Face-To-Face
10452,202310,UG,Both
10453,202310,UG,Both
10454,202310,UG,Online
10455,202310,UG,Face-To-Face
10456,202310,GR,Online
10457,202310,UG,Online
10458,202310,UG,Both
10459,202310,UG,Face-To-Face
10460,202310,GR,Face-To-Face
10461,202310,UG,Both
10462,202310,UG,Face-To-Face
10463,202310,UG,Face-To-Face
10464,202310,UG,Both
10465,202310,UG,Both
10466,202310,UG,Both
10467,202310,UG,Online
10468,202310,UG,Face-To-Face
10469,202310,UG,Face-To-Face
10470,202310,UG,Face-To-Face
10471,202310,UG,Face-To-Face
10472,202310,UG,Both
10473,202310,UG,Both
10474,202310,UG,Face-To-Face
10475,202310,UG,Both
10476,202310,UG,Face-To-Face
10477,202310,UG,Both
10478,202310,UG,Face-To-Face
10479,202310,UG,Both
10480,202310,UG,Face-To-Face
10481,202310,UG,Face-To-Face
10482,202310,UG,Face-To-Face
10483,202310,UG,Face-To-Face
10484,202310,UG,Face-To-Face
10485,202310,UG,Both
10486,202310,UG,Face-To-Face
10487,202310,UG,Both
10488,202310,UG,Face-To-Face
10489,202310,UG,Online
10490,202310,UG,Both
10491,202310,UG,Face-To-Face
10492,202310,UG,Face-To-Face
10493,202310,UG,Online
10494,202310,UG,Both
10495,202310,UG,Both
10496,202310,UG,Online
10497,202310,UG,Both
10498,202310,UG,Both
10499,202310,UG,Both
10500,202310,UG,Face-To-Face
10501,202310,UG,Both
10502,202310,UG,Face-To-Face
10503,202310,UG,Face-To-Face
10504,202310,UG,Both
10505,202310,UG,Online
10506,202310,UG,Online
10507,202310,UG,Face-To-Face
10508,202310,UG,Both
10509,202310,UG,Face-To-Face
10510,202310,UG,Face-To-Face
10511,202310,UG,Face-To-Face
10512,202310,UG,Face-To-Face
10513,202310,UG,Both
10514,202310,UG,Face-To-Face
10515,202310,UG,Face-To-Face
10516,202310,UG,Face-To-Face
10517,202310,UG,Face-To-Face
10518,202310,UG,Both
10519,202310,UG,No Courses
10520,202310,UG,Face-To-Face
10521,202310,UG,Both
10522,202310,UG,Both
10523,202310,UG,Face-To-Face
10524,202310,UG,Face-To-Face
10525,202310,UG,Both
10526,202310,UG,Face-To-Face
10527,202310,UG,Both
10528,202310,UG,Both
10529,202310,UG,Face-To-Face
10530,202310,UG,Online
10531,202310,UG,Face-To-Face
10532,202310,UG,Face-To-Face
10533,202310,UG,Both
10534,202310,UG,Both
10535,202310,UG,Both
10536,202310,UG,Both
10537,202310,UG,Face-To-Face
10538,202310,UG,Face-To-Face
10539,202310,UG,Both
10540,202310,UG,Face-To-Face
10541,202310,UG,Online
10542,202310,UG,Both
10543,202310,UG,Both
10544,202310,UG,Both
10545,202310,UG,Both
10546,202310,UG,Face-To-Face
10547,202310,UG,Both
10548,202310,UG,Both
10549,202310,UG,Both
10550,202310,UG,Both
10551,202310,UG,Face-To-Face
10552,202310,UG,Face-To-Face
10553,202310,UG,Both
10554,202310,UG,Both
10555,202310,UG,Both
10556,202310,UG,Face-To-Face
10557,202310,UG,Face-To-Face
10558,202310,UG,Both
10559,202310,UG,Face-To-Face
10560,202310,UG,Both
10561,202310,UG,Both
10562,202310,UG,Both
10563,202310,UG,Online
10564,202310,UG,Face-To-Face
10565,202310,UG,Online
10566,202310,UG,Both
10567,202310,UG,Both
10568,202310,UG,Online
10569,202310,UG,Face-To-Face
10570,202310,UG,Both
10571,202310,UG,Online
10572,202310,UG,Both
10573,202310,UG,Both
10574,202310,UG,Face-To-Face
10575,202310,UG,Face-To-Face
10576,202310,UG,Both
10577,202310,UG,Face-To-Face
10578,202310,UG,Face-To-Face
10579,202310,UG,Both
10580,202310,UG,Face-To-Face
10581,202310,UG,Both
10582,202310,UG,Both
10583,202310,UG,Face-To-Face
10584,202310,UG,Face-To-Face
10585,202310,UG,Face-To-Face
10586,202310,UG,Face-To-Face
10587,202310,UG,Face-To-Face
10588,202310,UG,Both
10589,202310,UG,Both
10590,202310,UG,Both
10591,202310,UG,Both
10592,202310,UG,Face-To-Face
10593,202310,UG,Face-To-Face
10594,202310,UG,Face-To-Face
10595,202310,UG,Both
10596,202310,UG,Both
10597,202310,UG,Both
10598,202310,UG,Online
10599,202310,UG,Both
10600,202310,GR,Face-To-Face
10601,202310,UG,Face-To-Face
10602,202310,UG,Both
10603,202310,UG,Both
10604,202310,UG,Face-To-Face
10605,202310,UG,Both
10606,202310,UG,Both
10607,202310,UG,Both
10608,202310,UG,Face-To-Face
10609,202310,UG,Both
10610,202310,GR,Face-To-Face
10611,202310,UG,Both
10612,202310,UG,Both
10613,202310,UG,Face-To-Face
10614,202310,UG,Face-To-Face
10615,202310,UG,Face-To-Face
10616,202310,UG,Both
10617,202310,UG,Face-To-Face
10618,202310,UG,Online
10619,202310,UG,Face-To-Face
10620,202310,UG,Face-To-Face
10621,202310,UG,Face-To-Face
10622,202310,UG,Both
10623,202310,UG,Both
10624,202310,UG,Face-To-Face
10625,202310,UG,Both
10626,202310,UG,Both
10627,202310,UG,Face-To-Face
10628,202310,UG,Both
10629,202310,UG,Face-To-Face
10630,202310,GR,Both
10631,202310,UG,Face-To-Face
10632,202310,UG,Face-To-Face
10633,202310,UG,Face-To-Face
10634,202310,UG,Both
10635,202310,UG,Face-To-Face
10636,202310,UG,Face-To-Face
10637,202310,UG,Both
10638,202310,UG,Face-To-Face
10639,202310,UG,Both
10640,202310,UG,Both
10641,202310,UG,Face-To-Face
10642,202310,UG,Face-To-Face
10643,202310,UG,Both
10644,202310,UG,Both
10645,202310,UG,Face-To-Face
10646,202310,UG,Both
10647,202310,UG,Both
10648,202310,UG,Face-To-Face
10649,202310,UG,Both
10650,202310,UG,Face-To-Face
10651,202310,UG,Face-To-Face
10652,202310,UG,Online
10653,202310,UG,Face-To-Face
10654,202310,UG,Both
10655,202310,UG,Face-To-Face
10656,202310,UG,Both
10657,202310,UG,Both
10658,202310,UG,Both
10659,202310,UG,Face-To-Face
10660,202310,UG,Both
10661,202310,UG,Face-To-Face
10662,202310,UG,Both
10663,202310,UG,Both
10664,202310,UG,Both
10665,202310,UG,Both
10666,202310,UG,Face-To-Face
10667,202310,UG,Both
10668,202310,UG,Face-To-Face
10669,202310,UG,Face-To-Face
10670,202310,UG,Face-To-Face
10671,202310,UG,Both
10672,202310,UG,Both
10673,202310,UG,Face-To-Face
10674,202310,UG,Both
10675,202310,UG,Both
10676,202310,UG,Face-To-Face
10677,202310,UG,Online
10678,202310,UG,Both
10679,202310,UG,Both
10680,202310,UG,Both
10681,202310,UG,Both
10682,202310,UG,Both
10683,202310,UG,Face-To-Face
10684,202310,UG,Face-To-Face
10685,202310,UG,Face-To-Face
10686,202310,UG,Both
10687,202310,UG,Face-To-Face
10688,202310,UG,Both
10689,202310,UG,Face-To-Face
10690,202310,UG,Both
10691,202310,UG,Online
10692,202310,UG,Both
10693,202310,UG,Both
10694,202310,UG,Face-To-Face
10695,202310,UG,Both
10696,202310,UG,Both
10697,202310,UG,Face-To-Face
10698,202310,UG,Both
10699,202310,UG,Both
10700,202310,UG,Face-To-Face
10701,202310,UG,Both
10702,202310,UG,Face-To-Face
10703,202310,UG,Both
10704,202310,UG,Both
10705,202310,UG,Both
10706,202310,UG,Both
10707,202310,UG,Face-To-Face
10708,202310,UG,Both
10709,202310,UG,Both
10710,202310,UG,Online
10711,202310,UG,Both
10712,202310,UG,Face-To-Face
10713,202310,UG,Both
10714,202310,UG,Both
10715,202310,UG,Both
10716,202310,UG,Face-To-Face
10717,202310,UG,Both
10718,202310,UG,Face-To-Face
10719,202310,UG,Online
10720,202310,UG,Face-To-Face
10721,202310,UG,Both
10722,202310,UG,Both
10723,202310,UG,Face-To-Face
10724,202310,UG,Face-To-Face
10725,202310,UG,Both
10726,202310,UG,Both
10727,202310,UG,Face-To-Face
10728,202310,UG,Online
10729,202310,UG,Both
10730,202310,UG,Both
10731,202310,UG,Face-To-Face
10732,202310,UG,Both
10733,202310,UG,Both
10734,202310,UG,Both
10735,202310,GR,Online
10736,202310,UG,Both
10737,202310,UG,Both
10738,202310,UG,Face-To-Face
10739,202310,UG,Face-To-Face
10740,202310,UG,Face-To-Face
10741,202310,UG,Face-To-Face
10742,202310,UG,Face-To-Face
10743,202310,UG,Both
10744,202310,UG,Both
10745,202310,UG,Face-To-Face
10746,202310,UG,Face-To-Face
10747,202310,GR,Online
10748,202310,UG,Both
10749,202310,UG,Online
10750,202310,UG,Both
10751,202310,UG,Both
10752,202310,UG,Both
10753,202310,UG,Both
10754,202310,UG,Face-To-Face
10755,202310,UG,Both
10756,202310,UG,Face-To-Face
10757,202310,UG,Face-To-Face
10758,202310,UG,Face-To-Face
10759,202310,UG,Face-To-Face
10760,202310,UG,Both
10761,202310,UG,Both
10762,202310,UG,Both
10763,202310,UG,Both
10764,202310,UG,Face-To-Face
10765,202310,UG,Face-To-Face
10766,202310,UG,Both
10767,202310,UG,Both
10768,202310,UG,Both
10769,202310,UG,Both
10770,202310,UG,Face-To-Face
10771,202310,UG,Face-To-Face
10772,202310,UG,Both
10773,202310,UG,Both
10774,202310,UG,Online
10775,202310,UG,Both
10776,202310,UG,Face-To-Face
10777,202310,UG,Face-To-Face
10778,202310,UG,Both
10779,202310,UG,Both
10780,202310,UG,Both
10781,202310,UG,Face-To-Face
10782,202310,UG,Both
10783,202310,UG,Online
10784,202310,UG,Online
10785,202310,UG,Face-To-Face
10786,202310,UG,Both
10787,202310,UG,Both
10788,202310,UG,Both
10789,202310,UG,Face-To-Face
10790,202310,UG,Both
10791,202310,UG,Face-To-Face
10792,202310,UG,Face-To-Face
10793,202310,UG,Both
10794,202310,UG,Both
10795,202310,UG,Both
10796,202310,UG,Both
10797,202310,UG,Both
10798,202310,UG,Face-To-Face
10799,202310,UG,Face-To-Face
10800,202310,UG,Both
10801,202310,UG,Both
10802,202310,UG,Face-To-Face
10803,202310,UG,Online
10804,202310,UG,Face-To-Face
10805,202310,UG,Face-To-Face
10806,202310,UG,Face-To-Face
10807,202310,UG,Both
10808,202310,UG,Face-To-Face
10809,202310,UG,Online
10810,202310,GR,Online
10811,202310,GR,Both
10812,202310,UG,Both
10813,202310,UG,Face-To-Face
10814,202310,UG,Face-To-Face
10815,202310,UG,Both
10816,202310,UG,Both
10817,202310,UG,Online
10818,202310,UG,Both
10819,202310,UG,Online
10820,202310,UG,Face-To-Face
10821,202310,UG,Both
10822,202310,UG,Both
10823,202310,UG,Both
10824,202310,UG,Online
10825,202310,GR,Both
10826,202310,UG,Both
10827,202310,UG,Both
10828,202310,UG,Both
10829,202310,UG,Online
10830,202310,UG,Online
10831,202310,UG,Both
10832,202310,UG,Both
10833,202310,UG,Both
10834,202310,UG,Face-To-Face
10835,202310,UG,Face-To-Face
10836,202310,UG,Both
10837,202310,UG,Both
10838,202310,UG,Both
10839,202310,UG,Both
10840,202310,UG,Both
10841,202310,UG,Face-To-Face
10842,202310,UG,Face-To-Face
10843,202310,UG,Both
10844,202310,UG,Face-To-Face
10845,202310,UG,Face-To-Face
10846,202310,UG,Face-To-Face
10847,202310,UG,Both
10848,202310,UG,Face-To-Face
10849,202310,UG,Face-To-Face
10850,202310,UG,Face-To-Face
10851,202310,UG,Face-To-Face
10852,202310,UG,Both
10853,202310,UG,Both
10854,202310,UG,Both
10855,202310,UG,Both
10856,202310,UG,Face-To-Face
10857,202310,UG,Both
10858,202310,UG,Face-To-Face
10859,202310,UG,Face-To-Face
10860,202310,UG,Face-To-Face
10861,202310,UG,Face-To-Face
10862,202310,UG,Both
10863,202310,UG,Both
10864,202310,UG,Face-To-Face
10865,202310,UG,Both
10866,202310,UG,Face-To-Face
10867,202310,UG,Both
10868,202310,UG,Face-To-Face
10869,202310,UG,Face-To-Face
10870,202310,UG,Face-To-Face
10871,202310,UG,Face-To-Face
10872,202310,UG,Both
10873,202310,UG,Face-To-Face
10874,202310,UG,Both
10875,202310,UG,Both
10876,202310,UG,Online
10877,202310,UG,Face-To-Face
10878,202310,UG,Both
10879,202310,UG,Both
10880,202310,UG,Both
10881,202310,UG,Both
10882,202310,UG,Both
10883,202310,UG,Face-To-Face
10884,202310,UG,Face-To-Face
10885,202310,UG,Face-To-Face
10886,202310,UG,Face-To-Face
