ROW,ACADEMIC_PERIOD,STUDENT_LEVEL,MODALITY_DESC
10032,202210,UG,Both
10033,202210,GR,Online
10034,202210,UG,Both
10035,202210,GR,Both
10036,202210,UG,Both
10037,202210,UG,Online
10038,202210,UG,Online
10039,202210,UG,Online
10040,202210,UG,Both
10041,202210,UG,Face-To-Face
10042,202210,UG,Online
10043,202210,UG,Online
10044,202210,UG,Online
10045,202210,UG,Both
10046,202210,UG,Online
10047,202210,UG,Face-To-Face
10048,202210,UG,Online
10049,202210,UG,Online
10050,202210,UG,Both
10051,202210,GR,Online
10052,202210,GR,Both
10053,202210,GR,Face-To-Face
10054,202210,UG,Both
10055,202210,GR,Online
10056,202210,UG,Face-To-Face
10057,202210,UG,Online
10058,202210,UG,Online
10059,202210,UG,Both
10060,202210,UG,Both
10061,202210,GR,Online
10062,202210,UG,Face-To-Face
10063,202210,UG,Both
10064,202210,GR,Both
10065,202210,UG,Online
10066,202210,UG,Online
10067,202210,GR,Online
10068,202210,UG,Both
10069,202210,GR,Both
10070,202210,UG,Face-To-Face
10071,202210,GR,Both
10072,202210,UG,Online
10073,202210,UG,Both
10074,202210,UG,Online
10075,202210,GR,Online
10076,202210,GR,Face-To-Face
10077,202210,GR,Online
10078,202210,UG,Both
10079,202210,GR,Online
10080,202210,UG,Face-To-Face
10081,202210,UG,Face-To-Face
10082,202210,UG,Both
10083,202210,GR,Both
10084,202210,UG,Face-To-Face
10085,202210,GR,Both
10086,202210,UG,Both
10087,202210,UG,Both
10088,202210,UG,Both
10089,202210,GR,Online
10090,202210,GR,Face-To-Face
10091,202210,UG,Both
10092,202210,UG,Both
10093,202210,UG,Online
10094,202210,UG,Both
10095,202210,UG,Online
10096,202210,UG,Face-To-Face
10097,202210,UG,Both
10098,202210,UG,Both
10099,202210,GR,Online
10100,202210,UG,Both
10101,202210,UG,Online
10102,202210,UG,Both
10103,202210,UG,Both
10104,202210,UG,Both
10105,202210,UG,Both
10106,202210,UG,Both
10107,202210,UG,Both
10108,202210,UG,Both
10109,202210,UG,Both
10110,202210,UG,Both
10111,202210,UG,Face-To-Face
10112,202210,UG,Online
10113,202210,UG,Both
10114,202210,UG,Online
10115,202210,UG,Both
10116,202210,UG,Face-To-Face
10117,202210,UG,Both
10118,202210,UG,Online
10119,202210,UG,Both
10120,202210,UG,Both
10121,202210,UG,Face-To-Face
10122,202210,UG,Both
10123,202210,UG,Both
10124,202210,UG,Both
10125,202210,GR,Online
10126,202210,UG,Online
10127,202210,UG,Online
10128,202210,UG,Face-To-Face
10129,202210,UG,Online
10130,202210,UG,Online
10131,202210,UG,Online
10132,202210,UG,Both
10133,202210,UG,Both
10134,202210,GR,Online
10135,202210,UG,Online
10136,202210,GR,Both
10137,202210,UG,Online
10138,202210,UG,Both
10139,202210,GR,Online
10140,202210,UG,Online
10141,202210,UG,Online
10142,202210,UG,Both
10143,202210,UG,Online
10144,202210,GR,Both
10145,202210,GR,Online
10146,202210,UG,Both
10147,202210,UG,Face-To-Face
10148,202210,UG,Face-To-Face
10149,202210,UG,Both
10150,202210,UG,Both
10151,202210,UG,Both
10152,202210,UG,Online
10153,202210,UG,Both
10154,202210,UG,Face-To-Face
10155,202210,GR,Online
10156,202210,UG,Both
10157,202210,GR,Online
10158,202210,GR,Online
10159,202210,UG,Both
10160,202210,GR,Online
10161,202210,UG,Online
10162,202210,GR,Online
10163,202210,UG,Both
10164,202210,UG,Both
10165,202210,UG,Both
10166,202210,UG,Face-To-Face
10167,202210,GR,Online
10168,202210,UG,Both
10169,202210,UG,Online
10170,202210,GR,Online
10171,202210,UG,Online
10172,202210,UG,Both
10173,202210,GR,Online
10174,202210,UG,Online
10175,202210,GR,Both
10176,202210,GR,Online
10177,202210,UG,Both
10178,202210,UG,Both
10179,202210,UG,Online
10180,202210,UG,Both
10181,202210,GR,Online
10182,202210,UG,Online
10183,202210,GR,Both
10184,202210,GR,Online
10185,202210,UG,Both
10186,202210,UG,Face-To-Face
10187,202210,UG,Online
10188,202210,UG,Face-To-Face
10189,202210,UG,Both
10190,202210,UG,Face-To-Face
10191,202210,UG,Both
10192,202210,UG,Both
10193,202210,UG,Face-To-Face
10194,202210,UG,Both
10195,202210,UG,Both
10196,202210,UG,Both
10197,202210,UG,Face-To-Face
10198,202210,UG,Both
10199,202210,UG,Face-To-Face
10200,202210,UG,Face-To-Face
10201,202210,UG,Face-To-Face
10202,202210,UG,Online
10203,202210,UG,Both
10204,202210,UG,Face-To-Face
10205,202210,UG,Face-To-Face
10206,202210,UG,Online
10207,202210,UG,Both
10208,202210,UG,Both
10209,202210,UG,Both
10210,202210,UG,Online
10211,202210,UG,Online
10212,202210,UG,Online
10213,202210,UG,Both
10214,202210,UG,Online
10215,202210,UG,Face-To-Face
10216,202210,UG,Online
10217,202210,UG,Online
10218,202210,UG,Online
10219,202210,GR,Online
10220,202210,UG,Online
10221,202210,UG,Online
10222,202210,UG,Online
10223,202210,UG,Face-To-Face
10224,202210,UG,Both
10225,202210,UG,Face-To-Face
10226,202210,UG,Face-To-Face
10227,202210,UG,Both
10228,202210,UG,Face-To-Face
10229,202210,UG,Both
10230,202210,GR,Both
10231,202210,UG,Both
10232,202210,UG,Both
10233,202210,UG,Both
10234,202210,UG,Both
10235,202210,UG,Both
10236,202210,UG,Face-To-Face
10237,202210,UG,Both
10238,202210,UG,Both
10239,202210,UG,Both
10240,202210,UG,Face-To-Face
10241,202210,UG,Online
10242,202210,UG,Both
10243,202210,UG,Online
10244,202210,UG,Online
10245,202210,UG,Face-To-Face
10246,202210,UG,Online
10247,202210,GR,Online
10248,202210,UG,Both
10249,202210,GR,Both
10250,202210,UG,Face-To-Face
10251,202210,GR,Online
10252,202210,UG,Both
10253,202210,UG,Both
10254,202210,GR,Online
10255,202210,UG,Face-To-Face
10256,202210,UG,Both
10257,202210,UG,Both
10258,202210,UG,Both
10259,202210,UG,Both
10260,202210,UG,Face-To-Face
10261,202210,UG,Both
10262,202210,UG,Face-To-Face
10263,202210,UG,Both
10264,202210,UG,Both
10265,202210,UG,Face-To-Face
10266,202210,UG,Both
10267,202210,UG,Face-To-Face
10268,202210,UG,Both
10269,202210,UG,Both
10270,202210,UG,Face-To-Face
10271,202210,UG,Online
10272,202210,UG,Face-To-Face
10273,202210,UG,Both
10274,202210,UG,Face-To-Face
10275,202210,UG,Both
10276,202210,UG,Both
10277,202210,UG,Face-To-Face
10278,202210,UG,Both
10279,202210,UG,Both
10280,202210,GR,Online
10281,202210,UG,Both
10282,202210,UG,Face-To-Face
10283,202210,UG,Face-To-Face
10284,202210,UG,Both
10285,202210,UG,Both
10286,202210,UG,Both
10287,202210,UG,Both
10288,202210,UG,Online
10289,202210,UG,Both
10290,202210,UG,Face-To-Face
10291,202210,UG,Face-To-Face
10292,202210,UG,Face-To-Face
10293,202210,UG,Face-To-Face
10294,202210,UG,Both
10295,202210,UG,Face-To-Face
10296,202210,UG,Face-To-Face
10297,202210,UG,Both
10298,202210,UG,Both
10299,202210,UG,Online
10300,202210,UG,Online
10301,202210,UG,Face-To-Face
10302,202210,UG,Online
10303,202210,UG,Online
10304,202210,UG,Face-To-Face
10305,202210,UG,Face-To-Face
10306,202210,UG,Both
10307,202210,GR,Online
10308,202210,UG,Both
10309,202210,UG,Online
10310,202210,GR,Both
10311,202210,UG,Both
10312,202210,GR,Online
10313,202210,UG,Face-To-Face
10314,202210,UG,Both
10315,202210,UG,Both
10316,202210,UG,Online
10317,202210,UG,Face-To-Face
10318,202210,UG,Both
10319,202210,UG,Online
10320,202210,UG,Both
10321,202210,UG,Face-To-Face
10322,202210,GR,Both
10323,202210,UG,Both
10324,202210,UG,Both
10325,202210,UG,Both
10326,202210,UG,Face-To-Face
10327,202210,UG,Both
10328,202210,UG,Both
10329,202210,UG,Face-To-Face
10330,202210,UG,Face-To-Face
10331,202210,UG,Both
10332,202210,UG,Face-To-Face
10333,202210,GR,Online
10334,202210,UG,Online
10335,202210,UG,Face-To-Face
10336,202210,UG,Both
10337,202210,UG,Online
10338,202210,UG,Face-To-Face
10339,202210,UG,Face-To-Face
10340,202210,UG,Face-To-Face
10341,202210,UG,Both
10342,202210,UG,Face-To-Face
10343,202210,UG,Both
10344,202210,UG,Both
10345,202210,UG,Both
10346,202210,UG,Face-To-Face
10347,202210,UG,Online
10348,202210,GR,Online
10349,202210,UG,Online
10350,202210,UG,Online
10351,202210,UG,Both
10352,202210,UG,Both
10353,202210,UG,Face-To-Face
10354,202210,UG,Face-To-Face
10355,202210,UG,Both
10356,202210,UG,Both
10357,202210,UG,Both
10358,202210,UG,Face-To-Face
10359,202210,UG,Online
10360,202210,UG,Online
10361,202210,UG,Online
10362,202210,UG,Both
10363,202210,UG,Both
10364,202210,UG,Both
10365,202210,UG,Online
10366,202210,UG,Both
10367,202210,UG,Face-To-Face
10368,202210,UG,Online
10369,202210,GR,Online
10370,202210,UG,Face-To-Face
10371,202210,UG,Face-To-Face
10372,202210,UG,Face-To-Face
10373,202210,UG,Online
10374,202210,UG,Both
10375,202210,GR,Both
10376,202210,UG,Both
10377,202210,UG,Face-To-Face
10378,202210,UG,Both
10379,202210,UG,Both
10380,202210,UG,Both
10381,202210,UG,Face-To-Face
10382,202210,UG,Both
10383,202210,GR,Both
10384,202210,UG,Both
10385,202210,UG,Online
10386,202210,UG,Both
10387,202210,UG,Both
10388,202210,UG,Both
10389,202210,UG,Both
10390,202210,UG,Online
10391,202210,UG,Online
10392,202210,UG,Face-To-Face
10393,202210,UG,Both
10394,202210,UG,Face-To-Face
10395,202210,UG,Face-To-Face
10396,202210,UG,Both
10397,202210,UG,Both
10398,202210,UG,Face-To-Face
10399,202210,GR,Online
10400,202210,UG,Online
10401,202210,UG,Both
10402,202210,UG,Both
10403,202210,GR,Both
10404,202210,GR,Online
10405,202210,UG,Face-To-Face
10406,202210,UG,Face-To-Face
10407,202210,UG,Online
10408,202210,UG,Online
10409,202210,UG,Face-To-Face
10410,202210,UG,Face-To-Face
10411,202210,UG,Both
10412,202210,UG,Both
10413,202210,UG,Face-To-Face
10414,202210,UG,Both
10415,202210,UG,Both
10416,202210,UG,Both
10417,202210,UG,Both
10418,202210,UG,Both
10419,202210,UG,Both
10420,202210,UG,Face-To-Face
10421,202210,UG,Both
10422,202210,UG,Both
10423,202210,UG,Both
10424,202210,UG,Both
10425,202210,UG,Both
10426,202210,UG,Both
10427,202210,UG,Both
10428,202210,UG,Online
10429,202210,UG,Online
10430,202210,UG,Face-To-Face
10431,202210,UG,Face-To-Face
10432,202210,UG,Both
10433,202210,UG,Both
10434,202210,GR,Online
10435,202210,UG,Both
10436,202210,UG,Both
10437,202210,UG,Both
10438,202210,UG,Both
10439,202210,UG,Face-To-Face
10440,202210,UG,Both
10441,202210,UG,Both
10442,202210,UG,Both
10443,202210,UG,Face-To-Face
10444,202210,UG,Both
10445,202210,UG,Both
10446,202210,UG,Both
10447,202210,UG,Both
10448,202210,UG,Face-To-Face
10449,202210,UG,Both
10450,202210,UG,Face-To-Face
10451,202210,UG,Face-To-Face
10452,202210,UG,Both
10453,202210,UG,Both
10454,202210,GR,Face-To-Face
10455,202210,UG,Both
10456,202210,UG,Both
10457,202210,UG,Face-To-Face
10458,202210,UG,Face-To-Face
10459,202210,UG,Face-To-Face
10460,202210,UG,Face-To-Face
10461,202210,UG,Both
10462,202210,GR,Online
10463,202210,UG,Online
10464,202210,UG,Online
10465,202210,UG,Face-To-Face
10466,202210,UG,Face-To-Face
10467,202210,UG,Both
10468,202210,UG,Online
10469,202210,UG,Face-To-Face
10470,202210,UG,Both
10471,202210,UG,Both
10472,202210,UG,Face-To-Face
10473,202210,UG,Face-To-Face
10474,202210,GR,Online
10475,202210,UG,Online
10476,202210,UG,Face-To-Face
10477,202210,UG,Both
10478,202210,UG,Both
10479,202210,UG,Face-To-Face
10480,202210,UG,Both
10481,202210,UG,Both
10482,202210,UG,Face-To-Face
10483,202210,UG,Both
10484,202210,GR,Online
10485,202210,UG,Online
10486,202210,UG,Online
10487,202210,UG,Face-To-Face
10488,202210,GR,Online
10489,202210,GR,Online
10490,202210,UG,Face-To-Face
10491,202210,UG,Both
10492,202210,UG,Face-To-Face
10493,202210,UG,Both
10494,202210,UG,Both
10495,202210,UG,Face-To-Face
10496,202210,UG,Face-To-Face
10497,202210,UG,Both
10498,202210,UG,Both
10499,202210,UG,Face-To-Face
10500,202210,UG,Both
10501,202210,UG,Face-To-Face
10502,202210,UG,Face-To-Face
10503,202210,UG,Face-To-Face
10504,202210,UG,Both
10505,202210,UG,Face-To-Face
10506,202210,UG,Both
10507,202210,GR,Online
10508,202210,UG,Online
10509,202210,UG,Face-To-Face
10510,202210,GR,Online
10511,202210,UG,Face-To-Face
10512,202210,UG,Online
10513,202210,UG,Face-To-Face
10514,202210,UG,Face-To-Face
10515,202210,GR,Both
10516,202210,UG,Both
10517,202210,UG,Both
10518,202210,UG,Online
10519,202210,GR,Both
10520,202210,UG,Both
10521,202210,UG,Both
10522,202210,GR,Online
10523,202210,UG,Both
10524,202210,UG,Online
10525,202210,UG,Face-To-Face
10526,202210,GR,Both
10527,202210,UG,Online
10528,202210,UG,Both
10529,202210,UG,Face-To-Face
10530,202210,UG,Both
10531,202210,UG,Both
10532,202210,GR,Both
10533,202210,UG,Both
10534,202210,UG,Face-To-Face
10535,202210,UG,Online
10536,202210,UG,Both
10537,202210,UG,Both
10538,202210,UG,Both
10539,202210,UG,Both
10540,202210,UG,Face-To-Face
10541,202210,UG,Face-To-Face
10542,202210,UG,Both
10543,202210,UG,Both
10544,202210,UG,Both
10545,202210,UG,Both
10546,202210,UG,Both
10547,202210,UG,Both
10548,202210,UG,Both
10549,202210,UG,Both
10550,202210,UG,Both
10551,202210,UG,Both
10552,202210,UG,Both
10553,202210,UG,Both
10554,202210,UG,Both
10555,202210,UG,Both
10556,202210,UG,Face-To-Face
10557,202210,UG,Both
10558,202210,UG,Both
10559,202210,UG,Face-To-Face
10560,202210,UG,Face-To-Face
10561,202210,UG,Both
10562,202210,UG,Face-To-Face
10563,202210,UG,Face-To-Face
10564,202210,UG,Online
10565,202210,UG,Both
10566,202210,UG,Both
10567,202210,UG,Face-To-Face
10568,202210,UG,Both
10569,202210,UG,Both
10570,202210,UG,Both
10571,202210,UG,Online
10572,202210,UG,Face-To-Face
10573,202210,UG,Both
10574,202210,UG,Both
10575,202210,UG,Both
10576,202210,UG,Face-To-Face
10577,202210,UG,Face-To-Face
10578,202210,UG,Both
10579,202210,UG,Face-To-Face
10580,202210,GR,Face-To-Face
10581,202210,UG,Both
10582,202210,UG,Both
10583,202210,UG,Face-To-Face
10584,202210,UG,Online
10585,202210,UG,Both
10586,202210,UG,Online
10587,202210,GR,Online
10588,202210,UG,Face-To-Face
10589,202210,UG,Both
10590,202210,UG,Both
10591,202210,UG,Both
10592,202210,UG,Both
10593,202210,UG,Both
10594,202210,UG,Both
10595,202210,UG,Face-To-Face
10596,202210,UG,Both
10597,202210,UG,Online
10598,202210,UG,Both
10599,202210,UG,Both
10600,202210,UG,Face-To-Face
10601,202210,UG,Both
10602,202210,UG,Both
10603,202210,UG,Both
10604,202210,UG,Online
10605,202210,UG,Both
10606,202210,UG,Face-To-Face
10607,202210,UG,Both
10608,202210,UG,Face-To-Face
10609,202210,UG,Both
10610,202210,UG,Face-To-Face
10611,202210,UG,Both
10612,202210,UG,Online
10613,202210,UG,Online
10614,202210,UG,Both
10615,202210,GR,Both
10616,202210,GR,Both
10617,202210,UG,Both
10618,202210,UG,Both
10619,202210,UG,Face-To-Face
10620,202210,UG,Both
10621,202210,UG,Face-To-Face
10622,202210,UG,Face-To-Face
10623,202210,UG,Face-To-Face
10624,202210,UG,Both
10625,202210,UG,Face-To-Face
10626,202210,UG,Online
10627,202210,UG,Both
10628,202210,UG,Both
10629,202210,UG,Online
10630,202210,UG,Both
10631,202210,UG,Face-To-Face
10632,202210,UG,Face-To-Face
10633,202210,UG,Face-To-Face
10634,202210,UG,Face-To-Face
10635,202210,UG,Face-To-Face
10636,202210,UG,Both
10637,202210,UG,Face-To-Face
10638,202210,UG,Both
10639,202210,UG,Both
10640,202210,UG,Both
10641,202210,UG,Face-To-Face
10642,202210,UG,Both
10643,202210,UG,Face-To-Face
10644,202210,UG,Online
10645,202210,UG,Face-To-Face
10646,202210,UG,Both
10647,202210,UG,Both
10648,202210,UG,Face-To-Face
10649,202210,UG,Both
10650,202210,UG,Online
10651,202210,UG,Both
10652,202210,UG,Face-To-Face
10653,202210,UG,Both
10654,202210,UG,Both
10655,202210,UG,Face-To-Face
10656,202210,UG,Both
10657,202210,UG,Face-To-Face
10658,202210,UG,Both
10659,202210,UG,Both
10660,202210,UG,Both
10661,202210,UG,Both
10662,202210,UG,Face-To-Face
10663,202210,UG,Online
10664,202210,UG,Face-To-Face
10665,202210,UG,Online
10666,202210,GR,Online
10667,202210,UG,Both
10668,202210,GR,Face-To-Face
10669,202210,UG,Both
10670,202210,UG,Face-To-Face
10671,202210,UG,Both
10672,202210,UG,Both
10673,202210,UG,Face-To-Face
10674,202210,UG,Both
10675,202210,UG,Face-To-Face
10676,202210,UG,Face-To-Face
10677,202210,UG,Both
10678,202210,GR,Online
10679,202210,UG,Online
10680,202210,UG,Both
10681,202210,UG,Face-To-Face
10682,202210,UG,Face-To-Face
10683,202210,UG,Online
10684,202210,UG,Both
10685,202210,UG,Both
10686,202210,UG,Both
10687,202210,UG,Online
10688,202210,UG,Face-To-Face
10689,202210,UG,Face-To-Face
10690,202210,UG,Both
10691,202210,UG,Face-To-Face
10692,202210,UG,Online
10693,202210,UG,Both
10694,202210,UG,Both
10695,202210,UG,Face-To-Face
10696,202210,UG,Both
10697,202210,UG,Both
10698,202210,GR,Online
10699,202210,UG,Face-To-Face
10700,202210,UG,Both
10701,202210,UG,Face-To-Face
10702,202210,UG,Both
10703,202210,UG,Both
10704,202210,UG,Both
10705,202210,UG,Both
10706,202210,UG,Both
10707,202210,UG,Both
10708,202210,UG,Online
10709,202210,UG,Both
10710,202210,UG,Both
10711,202210,UG,Online
10712,202210,GR,Both
10713,202210,UG,Online
10714,202210,UG,Both
10715,202210,GR,Online
10716,202210,UG,Face-To-Face
10717,202210,UG,Both
10718,202210,UG,Online
10719,202210,UG,Both
10720,202210,UG,Both
10721,202210,UG,Face-To-Face
10722,202210,UG,Both
10723,202210,UG,Both
10724,202210,UG,Face-To-Face
10725,202210,UG,Both
10726,202210,UG,Both
10727,202210,UG,Both
10728,202210,UG,Both
10729,202210,UG,Both
10730,202210,GR,Online
10731,202210,GR,Online
10732,202210,UG,Both
10733,202210,UG,Online
10734,202210,UG,Face-To-Face
10735,202210,UG,Online
10736,202210,UG,Both
10737,202210,UG,Both
10738,202210,UG,Both
10739,202210,UG,Both
10740,202210,UG,Online
10741,202210,UG,Both
10742,202210,UG,Face-To-Face
10743,202210,UG,Both
10744,202210,UG,Both
10745,202210,UG,Face-To-Face
10746,202210,UG,Both
10747,202210,UG,Face-To-Face
10748,202210,UG,Face-To-Face
10749,202210,UG,Online
10750,202210,UG,Both
10751,202210,UG,Both
10752,202210,UG,Face-To-Face
10753,202210,UG,Both
10754,202210,UG,Face-To-Face
10755,202210,UG,Both
10756,202210,UG,Both
10757,202210,UG,Face-To-Face
10758,202210,UG,Both
10759,202210,GR,Online
10760,202210,UG,Face-To-Face
10761,202210,UG,Both
10762,202210,UG,Both
10763,202210,UG,Both
10764,202210,UG,Both
10765,202210,UG,Both
10766,202210,UG,Face-To-Face
10767,202210,UG,Both
10768,202210,UG,Both
10769,202210,UG,Face-To-Face
10770,202210,UG,Online
10771,202210,UG,Both
10772,202210,UG,Online
10773,202210,UG,Online
10774,202210,UG,Both
10775,202210,UG,Both
10776,202210,UG,Face-To-Face
10777,202210,UG,Both
10778,202210,GR,Face-To-Face
10779,202210,UG,Online
10780,202210,UG,Both
10781,202210,UG,Both
10782,202210,UG,Online
10783,202210,UG,Both
10784,202210,UG,Both
10785,202210,UG,Online
10786,202210,UG,Face-To-Face
10787,202210,UG,Both
10788,202210,UG,Online
10789,202210,UG,Face-To-Face
10790,202210,UG,Both
10791,202210,UG,Online
10792,202210,UG,Both
10793,202210,UG,Both
10794,202210,UG,Both
10795,202210,UG,Both
10796,202210,UG,Face-To-Face
10797,202210,UG,Both
10798,202210,UG,Both
10799,202210,UG,Online
10800,202210,UG,Both
10801,202210,UG,Both
10802,202210,UG,Face-To-Face
10803,202210,UG,Both
10804,202210,UG,Face-To-Face
10805,202210,UG,Both
10806,202210,UG,Online
10807,202210,UG,Face-To-Face
10808,202210,UG,Face-To-Face
10809,202210,UG,Online
10810,202210,UG,Face-To-Face
10811,202210,UG,Face-To-Face
10812,202210,UG,Face-To-Face
10813,202210,UG,Both
10814,202210,UG,Both
10815,202210,UG,Both
10816,202210,UG,Face-To-Face
10817,202210,UG,Face-To-Face
10818,202210,UG,Face-To-Face
10819,202210,UG,Face-To-Face
10820,202210,UG,Face-To-Face
10821,202210,UG,Face-To-Face
10822,202210,UG,Face-To-Face
10823,202210,UG,Face-To-Face
10824,202210,UG,Both
10825,202210,UG,Both
10826,202210,UG,Face-To-Face
10827,202210,UG,Face-To-Face
10828,202210,UG,Face-To-Face
10829,202210,UG,Face-To-Face
10830,202210,UG,Face-To-Face
10831,202210,GR,Online
10832,202210,UG,Online
10833,202210,UG,Both
10834,202210,UG,Face-To-Face
10835,202210,UG,Both
10836,202210,UG,Face-To-Face
10837,202210,UG,Both
10838,202210,UG,Face-To-Face
10839,202210,UG,Both
10840,202210,UG,Both
10841,202210,UG,Online
10842,202210,UG,Face-To-Face
10843,202210,UG,Online
10844,202210,UG,Online
10845,202210,UG,Face-To-Face
10846,202210,UG,Both
10847,202210,UG,Face-To-Face
10848,202210,UG,Both
10849,202210,UG,Both
10850,202210,UG,Face-To-Face
10851,202210,UG,Face-To-Face
10852,202210,UG,Face-To-Face
10853,202210,UG,Face-To-Face
10854,202210,UG,Face-To-Face
10855,202210,UG,Face-To-Face
10856,202210,UG,Both
10857,202210,UG,Both
10858,202210,UG,Both
10859,202210,UG,Both
10860,202210,UG,Face-To-Face
10861,202210,UG,Both
10862,202210,UG,Face-To-Face
10863,202210,UG,Both
10864,202210,UG,Both
10865,202210,UG,Both
10866,202210,UG,Both
10867,202210,UG,Face-To-Face
10868,202210,UG,Online
10869,202210,UG,Both
10870,202210,UG,Face-To-Face
10871,202210,UG,Face-To-Face
10872,202210,UG,Online
10873,202210,UG,Both
10874,202210,UG,Online
10875,202210,UG,Online
10876,202210,GR,Face-To-Face
10877,202210,UG,Face-To-Face
10878,202210,UG,Online
10879,202210,UG,Both
10880,202210,UG,Both
10881,202210,UG,Both
10882,202210,UG,Both
10883,202210,UG,Face-To-Face
10884,202210,UG,Online
10885,202210,UG,Both
10886,202210,UG,Face-To-Face
10887,202210,UG,Face-To-Face
10888,202210,UG,Face-To-Face
10889,202210,UG,Face-To-Face
10890,202210,UG,Both
10891,202210,UG,Face-To-Face
10892,202210,UG,Online
10893,202210,GR,Online
10894,202210,UG,Face-To-Face
10895,202210,UG,Both
10896,202210,UG,Both
10897,202210,UG,Both
10898,202210,UG,Face-To-Face
10899,202210,UG,Face-To-Face
10900,202210,UG,Online
10901,202210,UG,Face-To-Face
10902,202210,GR,Online
10903,202210,UG,Face-To-Face
10904,202210,UG,Both
10905,202210,UG,Both
10906,202210,UG,Face-To-Face
10907,202210,UG,Face-To-Face
10908,202210,UG,Both
10909,202210,UG,Both
10910,202210,UG,Face-To-Face
10911,202210,UG,Face-To-Face
10912,202210,UG,Both
10913,202210,UG,Both
10914,202210,UG,Both
10915,202210,UG,Face-To-Face
10916,202210,UG,Online
10917,202210,UG,Face-To-Face
10918,202210,UG,Online
10919,202210,UG,Both
10920,202210,UG,Both
10921,202210,UG,Both
10922,202210,UG,Both
10923,202210,UG,Both
10924,202210,UG,Face-To-Face
10925,202210,UG,Face-To-Face
10926,202210,UG,Online
10927,202210,UG,Online
10928,202210,UG,Face-To-Face
10929,202210,UG,Face-To-Face
10930,202210,UG,Face-To-Face
10931,202210,UG,Face-To-Face
10932,202210,UG,Both
10933,202210,UG,Face-To-Face
10934,202210,UG,Both
10935,202210,UG,Online
10936,202210,UG,Face-To-Face
10937,202210,UG,Face-To-Face
10938,202210,UG,Face-To-Face
10939,202210,GR,Face-To-Face
10940,202210,UG,Both
10941,202210,UG,Both
10942,202210,UG,Both
10943,202210,UG,Both
10944,202210,UG,Face-To-Face
10945,202210,UG,Both
10946,202210,UG,Both
10947,202210,UG,Both
10948,202210,UG,Face-To-Face
10949,202210,UG,Both
10950,202210,UG,Both
10951,202210,UG,Both
10952,202210,UG,Both
10953,202210,UG,Online
10954,202210,UG,Both
10955,202210,UG,Both
10956,202210,UG,Both
10957,202210,UG,Face-To-Face
10958,202210,UG,Both
10959,202210,UG,Both
10960,202210,UG,Face-To-Face
10961,202210,UG,Face-To-Face
10962,202210,UG,Both
10963,202210,UG,Face-To-Face
10964,202210,UG,Both
10965,202210,UG,Face-To-Face
10966,202210,UG,Face-To-Face
10967,202210,GR,Face-To-Face
10968,202210,UG,Face-To-Face
10969,202210,UG,Face-To-Face
10970,202210,UG,Face-To-Face
10971,202210,UG,Face-To-Face
10972,202210,UG,Both
10973,202210,UG,Both
10974,202210,UG,Both
10975,202210,UG,Both
10976,202210,UG,Face-To-Face
10977,202210,UG,Face-To-Face
10978,202210,UG,Both
10979,202210,UG,Face-To-Face
10980,202210,UG,Both
10981,202210,UG,Online
10982,202210,GR,Online
10983,202210,UG,Both
10984,202210,GR,Face-To-Face
10985,202210,UG,Online
10986,202210,UG,Face-To-Face
10987,202210,UG,Both
10988,202210,UG,Both
10989,202210,UG,Online
10990,202210,UG,Both
10991,202210,UG,Both
10992,202210,UG,Face-To-Face
10993,202210,UG,Face-To-Face
10994,202210,UG,Online
10995,202210,UG,Face-To-Face
10996,202210,UG,Both
10997,202210,UG,Online
10998,202210,UG,Both
10999,202210,UG,Face-To-Face
11000,202210,UG,Both
11001,202210,UG,Face-To-Face
11002,202210,UG,Face-To-Face
11003,202210,UG,Both
11004,202210,UG,Both
11005,202210,UG,Both
11006,202210,UG,Face-To-Face
11007,202210,UG,Face-To-Face
11008,202210,UG,Both
11009,202210,UG,Face-To-Face
11010,202210,UG,Both
11011,202210,UG,Both
11012,202210,UG,Face-To-Face
11013,202210,UG,Face-To-Face
11014,202210,UG,Both
11015,202210,UG,Both
11016,202210,UG,Both
11017,202210,UG,Both
11018,202210,UG,Both
11019,202210,UG,Both
11020,202210,UG,Both
11021,202210,UG,Both
11022,202210,UG,Face-To-Face
11023,202210,UG,Face-To-Face
11024,202210,UG,Face-To-Face
11025,202210,UG,Online
11026,202210,UG,Both
11027,202210,UG,Online
11028,202210,GR,Online
11029,202210,UG,Both
11030,202210,UG,Both
11031,202210,UG,Both
11032,202210,UG,Both
11033,202210,UG,Both
11034,202210,UG,Both
11035,202210,UG,Face-To-Face
11036,202210,UG,Both
11037,202210,UG,Face-To-Face
11038,202210,UG,Both
11039,202210,UG,Face-To-Face
11040,202210,UG,Both
11041,202210,UG,Face-To-Face
11042,202210,UG,Online
11043,202210,UG,Online
11044,202210,UG,Both
11045,202210,UG,Online
11046,202210,UG,Both
11047,202210,UG,Online
11048,202210,UG,Both
11049,202210,UG,Online
11050,202210,UG,Face-To-Face
11051,202210,UG,Face-To-Face
11052,202210,UG,Face-To-Face
11053,202210,UG,Face-To-Face
11054,202210,UG,Face-To-Face
11055,202210,UG,Face-To-Face
11056,202210,UG,Face-To-Face
11057,202210,UG,Face-To-Face
11058,202210,UG,Online
11059,202210,UG,Online
11060,202210,UG,Both
11061,202210,UG,Both
11062,202210,UG,Both
11063,202210,UG,Both
11064,202210,UG,Both
